REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2/03/2023 14:55,4299.94,-38,TRADE
VIC1,2/03/2023 15:00,4292.38,-38,TRADE
VIC1,2/03/2023 15:05,4313.68,-38,TRADE
VIC1,2/03/2023 15:10,4313.74,-38,TRADE
VIC1,2/03/2023 15:15,4341.03,-37.97,TRADE
VIC1,2/03/2023 15:20,4385.59,-37.97,TRADE
VIC1,2/03/2023 15:25,4389.24,-37.97,TRADE
VIC1,2/03/2023 15:30,4479.35,-37.97,TRADE
VIC1,2/03/2023 15:35,4460.26,-37.97,TRADE
VIC1,2/03/2023 15:40,4536.66,-19.99,TRADE
VIC1,2/03/2023 15:45,4586.39,-19.99,TRADE
VIC1,2/03/2023 15:50,4622.82,-19.99,TRADE
VIC1,2/03/2023 15:55,4643.44,-12.1,TRADE
VIC1,2/03/2023 16:00,4762.98,4.95,TRADE
VIC1,2/03/2023 16:05,4769.87,0.02,TRADE
VIC1,2/03/2023 16:10,4716.02,2.04,TRADE
VIC1,2/03/2023 16:15,4735.52,-23.4,TRADE
VIC1,2/03/2023 16:20,4867.42,8.94,TRADE
VIC1,2/03/2023 16:25,4816.66,0.02,TRADE
VIC1,2/03/2023 16:30,4884.37,9,TRADE
VIC1,2/03/2023 16:35,4993.13,14.41,TRADE
VIC1,2/03/2023 16:40,5045.36,25.64,TRADE
VIC1,2/03/2023 16:45,4971.26,-23.32,TRADE
VIC1,2/03/2023 16:50,5020.57,8.94,TRADE
VIC1,2/03/2023 16:55,5111.92,23.12,TRADE
VIC1,2/03/2023 17:00,5183.57,19.11,TRADE
VIC1,2/03/2023 17:05,5205.25,13.03,TRADE
VIC1,2/03/2023 17:10,5160.19,-2.79,TRADE
VIC1,2/03/2023 17:15,5069.58,8.94,TRADE
VIC1,2/03/2023 17:20,5114.11,6.81,TRADE
VIC1,2/03/2023 17:25,5117.9,9,TRADE
VIC1,2/03/2023 17:30,5162.94,22.12,TRADE
VIC1,2/03/2023 17:35,5261.7,19.11,TRADE
VIC1,2/03/2023 17:40,5236.63,19.11,TRADE
VIC1,2/03/2023 17:45,5326.52,19.11,TRADE
VIC1,2/03/2023 17:50,5369.98,34.31,TRADE
VIC1,2/03/2023 17:55,5384.21,65.9,TRADE
VIC1,2/03/2023 18:00,5339.35,132.77,TRADE
VIC1,2/03/2023 18:05,5305.07,124.5,TRADE
VIC1,2/03/2023 18:10,5368.55,162.02,TRADE
VIC1,2/03/2023 18:15,5420.2,162.02,TRADE
VIC1,2/03/2023 18:20,5328.29,149.43,TRADE
VIC1,2/03/2023 18:25,5363.3,162.02,TRADE
VIC1,2/03/2023 18:30,5368.91,162.02,TRADE
VIC1,2/03/2023 18:35,5352.92,156.75,TRADE
VIC1,2/03/2023 18:40,5398.1,135.31,TRADE
VIC1,2/03/2023 18:45,5345.43,128.02,TRADE
VIC1,2/03/2023 18:50,5345.3,128.02,TRADE
VIC1,2/03/2023 18:55,5323.85,114.84,TRADE
VIC1,2/03/2023 19:00,5363.47,128.02,TRADE
VIC1,2/03/2023 19:05,5379.33,128.02,TRADE
VIC1,2/03/2023 19:10,5291.82,126.65,TRADE
VIC1,2/03/2023 19:15,5356.6,119.41,TRADE
VIC1,2/03/2023 19:20,5388.14,121.5,TRADE
VIC1,2/03/2023 19:25,5372.81,121.62,TRADE
VIC1,2/03/2023 19:30,5351.97,120.58,TRADE
VIC1,2/03/2023 19:35,5318.76,111.09,TRADE
VIC1,2/03/2023 19:40,5355.39,120.56,TRADE
VIC1,2/03/2023 19:45,5368.33,121.84,TRADE
VIC1,2/03/2023 19:50,5307.14,102.77,TRADE
VIC1,2/03/2023 19:55,5295.77,114.29,TRADE
VIC1,2/03/2023 20:00,5305.61,110.32,TRADE
VIC1,2/03/2023 20:05,5258.04,114.13,TRADE
VIC1,2/03/2023 20:10,5204.25,122,TRADE
VIC1,2/03/2023 20:15,5148.64,111.84,TRADE
VIC1,2/03/2023 20:20,5120.89,88.93,TRADE
VIC1,2/03/2023 20:25,5132,86.65,TRADE
VIC1,2/03/2023 20:30,5117.93,82.83,TRADE
VIC1,2/03/2023 20:35,5091.87,105.16,TRADE
VIC1,2/03/2023 20:40,5048.95,86.23,TRADE
VIC1,2/03/2023 20:45,5046.35,86.26,TRADE
VIC1,2/03/2023 20:50,5016.74,80.2,TRADE
VIC1,2/03/2023 20:55,4868.5,79.74,TRADE
VIC1,2/03/2023 21:00,4856.18,79.74,TRADE
VIC1,2/03/2023 21:05,4833.77,79.74,TRADE
VIC1,2/03/2023 21:10,4850.76,79.74,TRADE
VIC1,2/03/2023 21:15,4802.77,79.74,TRADE
VIC1,2/03/2023 21:20,4759.9,79.74,TRADE
VIC1,2/03/2023 21:25,4872.18,79.74,TRADE
VIC1,2/03/2023 21:30,4794.92,79.74,TRADE
VIC1,2/03/2023 21:35,4772.34,79.74,TRADE
VIC1,2/03/2023 21:40,4787.99,79.74,TRADE
VIC1,2/03/2023 21:45,4712.54,79.74,TRADE
VIC1,2/03/2023 21:50,4672.58,79.71,TRADE
VIC1,2/03/2023 21:55,4587.29,78.62,TRADE
VIC1,2/03/2023 22:00,4571.12,75.79,TRADE
VIC1,2/03/2023 22:05,4611.01,76.53,TRADE
VIC1,2/03/2023 22:10,4563.7,75.31,TRADE
VIC1,2/03/2023 22:15,4567.48,78.09,TRADE
VIC1,2/03/2023 22:20,4583.46,76.05,TRADE
VIC1,2/03/2023 22:25,4607.74,75.28,TRADE
VIC1,2/03/2023 22:30,4596.96,77.09,TRADE
VIC1,2/03/2023 22:35,4484.66,74.23,TRADE
VIC1,2/03/2023 22:40,4519.32,75.8,TRADE
VIC1,2/03/2023 22:45,4500.32,75.47,TRADE
VIC1,2/03/2023 22:50,4482.69,74.8,TRADE
VIC1,2/03/2023 22:55,4474.84,74.4,TRADE
VIC1,2/03/2023 23:00,4471.2,73.97,TRADE
VIC1,2/03/2023 23:05,4523.05,74.77,TRADE
VIC1,2/03/2023 23:10,4659.72,79.74,TRADE
VIC1,2/03/2023 23:15,4689.41,78.16,TRADE
VIC1,2/03/2023 23:20,4721.65,76.06,TRADE
VIC1,2/03/2023 23:25,4711.66,75.37,TRADE
VIC1,2/03/2023 23:30,4659.14,74.49,TRADE
VIC1,2/03/2023 23:35,4694.73,79.53,TRADE
VIC1,2/03/2023 23:40,4592.07,75.79,TRADE
VIC1,2/03/2023 23:45,4552.28,74.75,TRADE
VIC1,2/03/2023 23:50,4571.03,75.33,TRADE
VIC1,2/03/2023 23:55,4498.97,66.25,TRADE
VIC1,3/03/2023 0:00,4514.06,71.35,TRADE
VIC1,3/03/2023 0:05,4498.66,68.37,TRADE
VIC1,3/03/2023 0:10,4470.01,73.14,TRADE
VIC1,3/03/2023 0:15,4384.68,19.11,TRADE
VIC1,3/03/2023 0:20,4401.38,72.49,TRADE
VIC1,3/03/2023 0:25,4419.84,67.32,TRADE
VIC1,3/03/2023 0:30,4340.09,61.75,TRADE
VIC1,3/03/2023 0:35,4362.43,61.15,TRADE
VIC1,3/03/2023 0:40,4304.07,25.4,TRADE
VIC1,3/03/2023 0:45,4316.21,54.71,TRADE
VIC1,3/03/2023 0:50,4304.8,68.45,TRADE
VIC1,3/03/2023 0:55,4318.71,69.64,TRADE
VIC1,3/03/2023 1:00,4336.51,23.94,TRADE
VIC1,3/03/2023 1:05,4226.75,56.58,TRADE
VIC1,3/03/2023 1:10,4210.89,53.87,TRADE
VIC1,3/03/2023 1:15,4248.63,58.24,TRADE
VIC1,3/03/2023 1:20,4180.71,57.57,TRADE
VIC1,3/03/2023 1:25,4191.64,60.39,TRADE
VIC1,3/03/2023 1:30,4172.68,62.01,TRADE
VIC1,3/03/2023 1:35,4143.28,62.44,TRADE
VIC1,3/03/2023 1:40,4113.92,63.32,TRADE
VIC1,3/03/2023 1:45,4058.31,61.9,TRADE
VIC1,3/03/2023 1:50,4095.74,70,TRADE
VIC1,3/03/2023 1:55,4089.08,67.24,TRADE
VIC1,3/03/2023 2:00,3966.72,57.6,TRADE
VIC1,3/03/2023 2:05,4013.61,61.24,TRADE
VIC1,3/03/2023 2:10,4042.61,65.35,TRADE
VIC1,3/03/2023 2:15,4023.97,65.34,TRADE
VIC1,3/03/2023 2:20,4004.64,63.22,TRADE
VIC1,3/03/2023 2:25,3888.19,50.88,TRADE
VIC1,3/03/2023 2:30,3890.06,55,TRADE
VIC1,3/03/2023 2:35,3941.06,58.13,TRADE
VIC1,3/03/2023 2:40,3902.61,34.95,TRADE
VIC1,3/03/2023 2:45,3908.02,55.6,TRADE
VIC1,3/03/2023 2:50,3881.94,54.5,TRADE
VIC1,3/03/2023 2:55,3888.62,34.71,TRADE
VIC1,3/03/2023 3:00,3895.44,34.95,TRADE
VIC1,3/03/2023 3:05,3919.55,51.55,TRADE
VIC1,3/03/2023 3:10,3876.64,34.71,TRADE
VIC1,3/03/2023 3:15,3903.09,34.71,TRADE
VIC1,3/03/2023 3:20,3897.69,34.95,TRADE
VIC1,3/03/2023 3:25,3924.33,34.95,TRADE
VIC1,3/03/2023 3:30,3953.14,34.95,TRADE
VIC1,3/03/2023 3:35,3949.92,34.95,TRADE
VIC1,3/03/2023 3:40,3970.86,34.95,TRADE
VIC1,3/03/2023 3:45,3956.79,32.16,TRADE
VIC1,3/03/2023 3:50,3998.86,34.95,TRADE
VIC1,3/03/2023 3:55,3943.65,34.95,TRADE
VIC1,3/03/2023 4:00,3986.09,48.25,TRADE
VIC1,3/03/2023 4:05,4027.89,45.07,TRADE
VIC1,3/03/2023 4:10,4038.15,61.72,TRADE
VIC1,3/03/2023 4:15,4073.98,50.47,TRADE
VIC1,3/03/2023 4:20,4104.18,57.37,TRADE
VIC1,3/03/2023 4:25,4069.15,54.05,TRADE
VIC1,3/03/2023 4:30,4109.32,60.22,TRADE
VIC1,3/03/2023 4:35,4060.14,41.6,TRADE
VIC1,3/03/2023 4:40,4104.11,55.61,TRADE
VIC1,3/03/2023 4:45,4207.13,52.12,TRADE
VIC1,3/03/2023 4:50,4172,56.42,TRADE
VIC1,3/03/2023 4:55,4141.28,54.07,TRADE
VIC1,3/03/2023 5:00,4286.11,79.71,TRADE
VIC1,3/03/2023 5:05,4428.07,79.74,TRADE
VIC1,3/03/2023 5:10,4505.85,79.74,TRADE
VIC1,3/03/2023 5:15,4501.81,80.68,TRADE
VIC1,3/03/2023 5:20,4554.43,81.34,TRADE
VIC1,3/03/2023 5:25,4512.57,81.42,TRADE
VIC1,3/03/2023 5:30,4531.99,81.46,TRADE
VIC1,3/03/2023 5:35,4533.76,82.83,TRADE
VIC1,3/03/2023 5:40,4631.92,83.21,TRADE
VIC1,3/03/2023 5:45,4679.5,83.16,TRADE
VIC1,3/03/2023 5:50,4714.62,85.95,TRADE
VIC1,3/03/2023 5:55,4829.54,88.26,TRADE
VIC1,3/03/2023 6:00,4898,105.6,TRADE
VIC1,3/03/2023 6:05,4938.87,105.8,TRADE
VIC1,3/03/2023 6:10,5008.54,128.02,TRADE
VIC1,3/03/2023 6:15,4976.38,127.16,TRADE
VIC1,3/03/2023 6:20,5065.67,109.77,TRADE
VIC1,3/03/2023 6:25,5032.3,79.74,TRADE
VIC1,3/03/2023 6:30,5062.1,79.74,TRADE
VIC1,3/03/2023 6:35,5038.21,85.22,TRADE
VIC1,3/03/2023 6:40,5153.25,98.35,TRADE
VIC1,3/03/2023 6:45,5106.26,77.88,TRADE
VIC1,3/03/2023 6:50,5136.55,79.72,TRADE
VIC1,3/03/2023 6:55,5178.74,79.35,TRADE
VIC1,3/03/2023 7:00,5198.45,79.48,TRADE
VIC1,3/03/2023 7:05,5083.04,63.41,TRADE
VIC1,3/03/2023 7:10,5198.28,64.91,TRADE
VIC1,3/03/2023 7:15,5152.14,63.3,TRADE
VIC1,3/03/2023 7:20,5189.54,64.28,TRADE
VIC1,3/03/2023 7:25,5159.89,46.68,TRADE
VIC1,3/03/2023 7:30,5039.29,-31.85,TRADE
VIC1,3/03/2023 7:35,5022.81,-4.86,TRADE
VIC1,3/03/2023 7:40,5005.13,6.69,TRADE
VIC1,3/03/2023 7:45,5007.72,-2.37,TRADE
VIC1,3/03/2023 7:50,5017.86,-4.47,TRADE
VIC1,3/03/2023 7:55,5026.88,-2.87,TRADE
VIC1,3/03/2023 8:00,4947.23,-19.99,TRADE
VIC1,3/03/2023 8:05,4927.98,-44,TRADE
VIC1,3/03/2023 8:10,4832.01,-43.62,TRADE
VIC1,3/03/2023 8:15,4766.63,-34.9,TRADE
VIC1,3/03/2023 8:20,4770.77,-35.2,TRADE
VIC1,3/03/2023 8:25,4662.67,-49.05,TRADE
VIC1,3/03/2023 8:30,4807.81,-44.57,TRADE
VIC1,3/03/2023 8:35,4729.22,-37.97,TRADE
VIC1,3/03/2023 8:40,4586.64,-47.43,TRADE
VIC1,3/03/2023 8:45,4705.9,-44.57,TRADE
VIC1,3/03/2023 8:50,4593.79,-47.16,TRADE
VIC1,3/03/2023 8:55,4601.96,-44.57,TRADE
VIC1,3/03/2023 9:00,4575.67,-50.01,TRADE
VIC1,3/03/2023 9:05,4490.69,-50.01,TRADE
VIC1,3/03/2023 9:10,4456.16,-52.11,TRADE
VIC1,3/03/2023 9:15,4435.23,-49.05,TRADE
VIC1,3/03/2023 9:20,4406.35,-50.01,TRADE
VIC1,3/03/2023 9:25,4326.15,-52.65,TRADE
VIC1,3/03/2023 9:30,4361.32,-52.99,TRADE
VIC1,3/03/2023 9:35,4261.52,-50.01,TRADE
VIC1,3/03/2023 9:40,4245.35,-49.05,TRADE
VIC1,3/03/2023 9:45,4124.71,-51.68,TRADE
VIC1,3/03/2023 9:50,4098.1,-51.67,TRADE
VIC1,3/03/2023 9:55,4123.61,-50.01,TRADE
VIC1,3/03/2023 10:00,4048.07,-51.14,TRADE
VIC1,3/03/2023 10:05,3965.13,-51.06,TRADE
VIC1,3/03/2023 10:10,4088.9,-50.01,TRADE
VIC1,3/03/2023 10:15,4036.49,-49.05,TRADE
VIC1,3/03/2023 10:20,3985.84,-50.01,TRADE
VIC1,3/03/2023 10:25,3918.08,-51.42,TRADE
VIC1,3/03/2023 10:30,3844.34,-50.47,TRADE
VIC1,3/03/2023 10:35,3840.1,-56.79,TRADE
VIC1,3/03/2023 10:40,3725.04,-56.79,TRADE
VIC1,3/03/2023 10:45,3758.04,-52.65,TRADE
VIC1,3/03/2023 10:50,3713.91,-52.65,TRADE
VIC1,3/03/2023 10:55,3642.59,-56.79,TRADE
VIC1,3/03/2023 11:00,3589.7,-57,TRADE
VIC1,3/03/2023 11:05,3541.21,-56.79,TRADE
VIC1,3/03/2023 11:10,3474.38,-57,TRADE
VIC1,3/03/2023 11:15,3399.13,-58.61,TRADE
VIC1,3/03/2023 11:20,3317.4,-58.61,TRADE
VIC1,3/03/2023 11:25,3330.36,-58.61,TRADE
VIC1,3/03/2023 11:30,3293.6,-58.61,TRADE
VIC1,3/03/2023 11:35,3296.52,-58.61,TRADE
VIC1,3/03/2023 11:40,3283.61,-58.61,TRADE
VIC1,3/03/2023 11:45,3218.27,-58.61,TRADE
VIC1,3/03/2023 11:50,3267.27,-58.61,TRADE
VIC1,3/03/2023 11:55,3264.03,-58.61,TRADE
VIC1,3/03/2023 12:00,3240.2,-58.61,TRADE
VIC1,3/03/2023 12:05,3091.52,-58.61,TRADE
VIC1,3/03/2023 12:10,3079.77,-58.61,TRADE
VIC1,3/03/2023 12:15,3069.5,-58.61,TRADE
VIC1,3/03/2023 12:20,3104.41,-58.61,TRADE
VIC1,3/03/2023 12:25,3100.74,-58.61,TRADE
VIC1,3/03/2023 12:30,3070.39,-58.61,TRADE
VIC1,3/03/2023 12:35,3072.09,-58.61,TRADE
VIC1,3/03/2023 12:40,3091.21,-58.61,TRADE
VIC1,3/03/2023 12:45,3018.97,-58.61,TRADE
VIC1,3/03/2023 12:50,3015.1,-58.61,TRADE
VIC1,3/03/2023 12:55,2971.62,-58.61,TRADE
VIC1,3/03/2023 13:00,2988.35,-58.61,TRADE
VIC1,3/03/2023 13:05,3036.42,-58.61,TRADE
VIC1,3/03/2023 13:10,3077.72,-58.61,TRADE
VIC1,3/03/2023 13:15,3008.71,-58.61,TRADE
VIC1,3/03/2023 13:20,3058.95,-58.61,TRADE
VIC1,3/03/2023 13:25,3005.16,-58.61,TRADE
VIC1,3/03/2023 13:30,3072.54,-57,TRADE
VIC1,3/03/2023 13:35,3031.62,-56.79,TRADE
VIC1,3/03/2023 13:40,3056.04,-56.79,TRADE
VIC1,3/03/2023 13:45,3056.29,-52.93,TRADE
VIC1,3/03/2023 13:50,3186.75,-56.79,TRADE
VIC1,3/03/2023 13:55,3139.84,-56.79,TRADE
VIC1,3/03/2023 14:00,3093.41,-56.79,TRADE
VIC1,3/03/2023 14:05,3148.99,-50.91,TRADE
VIC1,3/03/2023 14:10,3163.02,-49.05,TRADE
VIC1,3/03/2023 14:15,3116.91,-50.01,TRADE
VIC1,3/03/2023 14:20,3056.56,-50.33,TRADE
VIC1,3/03/2023 14:25,3089.54,-44,TRADE
VIC1,3/03/2023 14:30,3190.51,-37.24,TRADE
VIC1,3/03/2023 14:35,3060.41,-45.69,TRADE
VIC1,3/03/2023 14:40,3194.17,-38.55,TRADE
VIC1,3/03/2023 14:45,3184.75,-44,TRADE
VIC1,3/03/2023 14:50,3335.54,-37.85,TRADE
VIC1,3/03/2023 14:55,3278.18,-44,TRADE
VIC1,3/03/2023 15:00,3329.85,-39.09,TRADE
VIC1,3/03/2023 15:05,3264.74,-44,TRADE
VIC1,3/03/2023 15:10,3459.13,-11.62,TRADE
VIC1,3/03/2023 15:15,3365.61,-50.41,TRADE
VIC1,3/03/2023 15:20,3603.18,-44,TRADE
VIC1,3/03/2023 15:25,3657.03,-37.85,TRADE
VIC1,3/03/2023 15:30,3549.47,-43.3,TRADE
VIC1,3/03/2023 15:35,3752.48,-11.89,TRADE
VIC1,3/03/2023 15:40,3650.18,-0.77,TRADE
VIC1,3/03/2023 15:45,3668.02,-11.15,TRADE
VIC1,3/03/2023 15:50,3841.9,6.17,TRADE
VIC1,3/03/2023 15:55,3732.13,-19.99,TRADE
VIC1,3/03/2023 16:00,3828.94,1.81,TRADE
VIC1,3/03/2023 16:05,3939.9,-1.03,TRADE
VIC1,3/03/2023 16:10,3969.6,-2.82,TRADE
VIC1,3/03/2023 16:15,3963.48,-19.99,TRADE
VIC1,3/03/2023 16:20,4143.41,0.02,TRADE
VIC1,3/03/2023 16:25,4178.12,1.93,TRADE
VIC1,3/03/2023 16:30,4223.02,3.45,TRADE
VIC1,3/03/2023 16:35,4226.03,-2.66,TRADE
VIC1,3/03/2023 16:40,4287.57,-0.5,TRADE
VIC1,3/03/2023 16:45,4359.32,8.94,TRADE
VIC1,3/03/2023 16:50,4416.2,9,TRADE
VIC1,3/03/2023 16:55,4490.15,9,TRADE
VIC1,3/03/2023 17:00,4585.41,3.94,TRADE
VIC1,3/03/2023 17:05,4687.55,17.3,TRADE
VIC1,3/03/2023 17:10,4594.58,8.94,TRADE
VIC1,3/03/2023 17:15,4756.56,7.59,TRADE
VIC1,3/03/2023 17:20,4777.4,15.52,TRADE
VIC1,3/03/2023 17:25,4822.23,17.41,TRADE
VIC1,3/03/2023 17:30,4850.43,28.38,TRADE
VIC1,3/03/2023 17:35,4837.48,32.7,TRADE
VIC1,3/03/2023 17:40,4907.22,111.06,TRADE
VIC1,3/03/2023 17:45,4924.52,110.45,TRADE
VIC1,3/03/2023 17:50,4980.12,112.01,TRADE
VIC1,3/03/2023 17:55,5024.22,113.8,TRADE
VIC1,3/03/2023 18:00,5139.64,128.67,TRADE
VIC1,3/03/2023 18:05,5086.65,128.02,TRADE
VIC1,3/03/2023 18:10,5087.15,111.15,TRADE
VIC1,3/03/2023 18:15,5134.81,119.1,TRADE
VIC1,3/03/2023 18:20,5065.6,111.73,TRADE
VIC1,3/03/2023 18:25,5076.33,112.42,TRADE
VIC1,3/03/2023 18:30,5142.34,115.31,TRADE
VIC1,3/03/2023 18:35,5149.64,115.52,TRADE
VIC1,3/03/2023 18:40,5100.22,128.02,TRADE
VIC1,3/03/2023 18:45,5189.43,128.02,TRADE
VIC1,3/03/2023 18:50,5197.09,128.02,TRADE
VIC1,3/03/2023 18:55,5186.95,117.97,TRADE
VIC1,3/03/2023 19:00,5099.27,102.11,TRADE
VIC1,3/03/2023 19:05,5150.52,105.22,TRADE
VIC1,3/03/2023 19:10,5124.65,112.93,TRADE
VIC1,3/03/2023 19:15,5116.2,113.93,TRADE
VIC1,3/03/2023 19:20,5154.01,101.55,TRADE
VIC1,3/03/2023 19:25,5218.99,108.39,TRADE
VIC1,3/03/2023 19:30,5124.19,104.98,TRADE
VIC1,3/03/2023 19:35,5185.69,110.41,TRADE
VIC1,3/03/2023 19:40,5177.34,121.6,TRADE
VIC1,3/03/2023 19:45,5131.64,108.9,TRADE
VIC1,3/03/2023 19:50,5085.96,101.63,TRADE
VIC1,3/03/2023 19:55,5010.1,106.48,TRADE
VIC1,3/03/2023 20:00,4978.49,89.57,TRADE
VIC1,3/03/2023 20:05,4939.26,97.84,TRADE
VIC1,3/03/2023 20:10,4879.92,89.52,TRADE
VIC1,3/03/2023 20:15,4869.25,86.55,TRADE
VIC1,3/03/2023 20:20,4922.24,88.76,TRADE
VIC1,3/03/2023 20:25,4882.96,87.85,TRADE
VIC1,3/03/2023 20:30,4829.93,86.2,TRADE
VIC1,3/03/2023 20:35,4842.58,90.08,TRADE
VIC1,3/03/2023 20:40,4818.61,89.57,TRADE
VIC1,3/03/2023 20:45,4797.55,88.78,TRADE
VIC1,3/03/2023 20:50,4685.53,79.72,TRADE
VIC1,3/03/2023 20:55,4694.05,79.74,TRADE
VIC1,3/03/2023 21:00,4673.19,79.42,TRADE
VIC1,3/03/2023 21:05,4690.21,87.72,TRADE
VIC1,3/03/2023 21:10,4683.52,89.8,TRADE
VIC1,3/03/2023 21:15,4660.29,91.83,TRADE
VIC1,3/03/2023 21:20,4645.86,90.57,TRADE
VIC1,3/03/2023 21:25,4618.37,89.32,TRADE
VIC1,3/03/2023 21:30,4605.77,91.24,TRADE
VIC1,3/03/2023 21:35,4537.49,90.31,TRADE
VIC1,3/03/2023 21:40,4487.46,85,TRADE
VIC1,3/03/2023 21:45,4448.92,80.49,TRADE
VIC1,3/03/2023 21:50,4429.84,80.57,TRADE
VIC1,3/03/2023 21:55,4474.34,82,TRADE
VIC1,3/03/2023 22:00,4400.92,79.74,TRADE
VIC1,3/03/2023 22:05,4404.19,90.92,TRADE
VIC1,3/03/2023 22:10,4429.14,90.48,TRADE
VIC1,3/03/2023 22:15,4446.33,91.56,TRADE
VIC1,3/03/2023 22:20,4365.24,87.69,TRADE
VIC1,3/03/2023 22:25,4337.17,89.61,TRADE
VIC1,3/03/2023 22:30,4352.7,90.31,TRADE
VIC1,3/03/2023 22:35,4360.29,92.36,TRADE
VIC1,3/03/2023 22:40,4333.39,82.37,TRADE
VIC1,3/03/2023 22:45,4312.31,91.73,TRADE
VIC1,3/03/2023 22:50,4307.58,91.74,TRADE
VIC1,3/03/2023 22:55,4320.86,85,TRADE
VIC1,3/03/2023 23:00,4273.91,82.24,TRADE
VIC1,3/03/2023 23:05,4323.46,92.56,TRADE
VIC1,3/03/2023 23:10,4518.81,102.89,TRADE
VIC1,3/03/2023 23:15,4558.13,107.47,TRADE
VIC1,3/03/2023 23:20,4510.27,102.08,TRADE
VIC1,3/03/2023 23:25,4535.66,102.9,TRADE
VIC1,3/03/2023 23:30,4559.88,103.73,TRADE
VIC1,3/03/2023 23:35,4525.11,110.74,TRADE
VIC1,3/03/2023 23:40,4418.76,99.3,TRADE
VIC1,3/03/2023 23:45,4375.04,94.74,TRADE
VIC1,3/03/2023 23:50,4413.38,102.9,TRADE
VIC1,3/03/2023 23:55,4311.48,96.3,TRADE
VIC1,4/03/2023 0:00,4281.48,84.79,TRADE
VIC1,4/03/2023 0:05,4341,106.77,TRADE
VIC1,4/03/2023 0:10,4305.73,107.05,TRADE
VIC1,4/03/2023 0:15,4269.16,107.05,TRADE
VIC1,4/03/2023 0:20,4298.87,107.88,TRADE
VIC1,4/03/2023 0:25,4217.55,109.72,TRADE
VIC1,4/03/2023 0:30,4207.97,103.42,TRADE
VIC1,4/03/2023 0:35,4117.43,96.84,TRADE
VIC1,4/03/2023 0:40,4148.01,106.06,TRADE
VIC1,4/03/2023 0:45,4111.13,104.56,TRADE
VIC1,4/03/2023 0:50,4163.81,104.14,TRADE
VIC1,4/03/2023 0:55,4121.77,104.74,TRADE
VIC1,4/03/2023 1:00,4069.4,103.42,TRADE
VIC1,4/03/2023 1:05,4190.72,119.79,TRADE
VIC1,4/03/2023 1:10,4104.95,118.78,TRADE
VIC1,4/03/2023 1:15,4100.45,116.91,TRADE
VIC1,4/03/2023 1:20,4028.79,102.41,TRADE
VIC1,4/03/2023 1:25,4022.95,100.17,TRADE
VIC1,4/03/2023 1:30,4063.02,105.43,TRADE
VIC1,4/03/2023 1:35,4005.81,101.67,TRADE
VIC1,4/03/2023 1:40,3993.26,99.46,TRADE
VIC1,4/03/2023 1:45,4044.69,115.65,TRADE
VIC1,4/03/2023 1:50,3988.99,102.57,TRADE
VIC1,4/03/2023 1:55,4001.38,103.25,TRADE
VIC1,4/03/2023 2:00,4015.98,105.68,TRADE
VIC1,4/03/2023 2:05,3977.85,106.89,TRADE
VIC1,4/03/2023 2:10,3989.53,115.63,TRADE
VIC1,4/03/2023 2:15,3915.17,97.22,TRADE
VIC1,4/03/2023 2:20,3945.88,98.42,TRADE
VIC1,4/03/2023 2:25,3905.61,98.51,TRADE
VIC1,4/03/2023 2:30,3937.7,98.46,TRADE
VIC1,4/03/2023 2:35,3940.66,98.45,TRADE
VIC1,4/03/2023 2:40,3879,96.24,TRADE
VIC1,4/03/2023 2:45,3895,96.58,TRADE
VIC1,4/03/2023 2:50,3922.85,98.36,TRADE
VIC1,4/03/2023 2:55,3914.71,97.45,TRADE
VIC1,4/03/2023 3:00,3921.17,97,TRADE
VIC1,4/03/2023 3:05,3882.61,96.06,TRADE
VIC1,4/03/2023 3:10,3902.71,98.32,TRADE
VIC1,4/03/2023 3:15,3890.56,97.39,TRADE
VIC1,4/03/2023 3:20,3935.26,111.1,TRADE
VIC1,4/03/2023 3:25,3916.93,113.2,TRADE
VIC1,4/03/2023 3:30,3858.97,98.25,TRADE
VIC1,4/03/2023 3:35,3873.45,99.18,TRADE
VIC1,4/03/2023 3:40,3885.34,99.12,TRADE
VIC1,4/03/2023 3:45,3889.99,112.03,TRADE
VIC1,4/03/2023 3:50,3897.7,102.61,TRADE
VIC1,4/03/2023 3:55,3874.02,98.18,TRADE
VIC1,4/03/2023 4:00,3896.15,113.2,TRADE
VIC1,4/03/2023 4:05,3918.65,79.74,TRADE
VIC1,4/03/2023 4:10,3959.06,97.24,TRADE
VIC1,4/03/2023 4:15,4034.55,111.93,TRADE
VIC1,4/03/2023 4:20,4038.92,132.64,TRADE
VIC1,4/03/2023 4:25,4048.82,133.83,TRADE
VIC1,4/03/2023 4:30,3968.01,133.83,TRADE
VIC1,4/03/2023 4:35,3965.91,109.8,TRADE
VIC1,4/03/2023 4:40,3965.68,108.9,TRADE
VIC1,4/03/2023 4:45,3938.18,108.97,TRADE
VIC1,4/03/2023 4:50,3943.43,110.07,TRADE
VIC1,4/03/2023 4:55,3975.51,93.52,TRADE
VIC1,4/03/2023 5:00,4078.76,110.95,TRADE
VIC1,4/03/2023 5:05,4142.89,112.13,TRADE
VIC1,4/03/2023 5:10,4159.55,124.36,TRADE
VIC1,4/03/2023 5:15,4194.52,110.04,TRADE
VIC1,4/03/2023 5:20,4187.46,110.05,TRADE
VIC1,4/03/2023 5:25,4194.6,109.85,TRADE
